mean_fit_time,std_fit_time,mean_score_time,std_score_time,learning_rate,max_depth,n_estimators,reg_alpha,reg_lambda,mean_test_score,std_test_score
2.729,0.946,0.099,0.037,0.053,2,1316,0.013,0.252,0.05,0.019
2.833,0.973,0.144,0.047,0.032,4,910,0.013,0.002,0.05,0.027
2.86,0.071,0.073,0.004,0.147,3,1905,12.825,0.008,0.05,0.018
1.592,0.507,0.08,0.036,0.08,3,600,0.037,0.0,0.05,0.027
6.281,0.129,0.376,0.029,0.011,6,1554,0.002,0.11,0.049,0.017
2.73,0.049,0.095,0.005,0.046,2,1594,0.0,0.001,0.049,0.021
2.774,0.054,0.148,0.009,0.053,5,818,6.122,23.174,0.049,0.017
4.109,1.601,0.14,0.057,0.093,7,1681,12.529,0.005,0.049,0.021
4.137,0.061,0.238,0.014,0.034,8,668,0.147,0.0,0.049,0.013
4.65,0.085,0.271,0.018,0.011,5,1471,0.002,0.0,0.048,0.027
0.954,0.014,0.037,0.002,0.255,2,500,0.465,23.475,0.048,0.031
1.508,0.075,0.055,0.004,0.223,8,653,12.83,0.0,0.048,0.017
6.437,0.155,0.346,0.026,0.013,8,934,0.845,0.228,0.048,0.02
2.215,0.093,0.08,0.009,0.119,8,943,15.1,0.079,0.048,0.019
2.036,0.082,0.055,0.004,0.226,7,1232,18.575,11.112,0.048,0.026
3.256,0.047,0.152,0.011,0.033,3,1598,0.0,8.17,0.047,0.028
10.632,0.355,0.621,0.041,0.018,9,1318,0.83,41.041,0.047,0.02
6.439,2.19,0.364,0.124,0.016,6,1140,0.095,0.001,0.047,0.021
2.962,0.982,0.141,0.036,0.17,5,775,9.267,90.495,0.047,0.011
1.811,0.031,0.065,0.004,0.063,2,1025,0.111,0.001,0.047,0.022
2.82,0.04,0.128,0.009,0.031,3,1355,0.44,0.0,0.046,0.029
1.281,0.025,0.04,0.003,0.302,6,686,15.014,3.872,0.046,0.021
1.364,0.017,0.05,0.003,0.233,2,734,3.135,63.186,0.046,0.03
2.531,0.051,0.065,0.005,0.205,2,1666,12.337,0.001,0.045,0.031
3.537,1.378,0.172,0.069,0.071,7,630,13.149,1.004,0.045,0.016
2.2,0.672,0.06,0.024,0.201,5,1135,17.096,0.001,0.044,0.025
8.977,2.891,0.576,0.137,0.021,6,1858,0.285,72.204,0.044,0.011
2.082,0.077,0.07,0.007,0.114,6,1051,15.228,0.001,0.044,0.014
1.611,0.493,0.064,0.032,0.139,2,706,9.312,0.002,0.044,0.031
2.975,0.161,0.102,0.009,0.193,6,1454,11.584,85.061,0.044,0.013
3.231,0.055,0.17,0.012,0.015,4,1286,0.001,0.001,0.044,0.026
3.232,0.171,0.129,0.014,0.061,8,1208,17.096,0.46,0.044,0.015
3.374,1.139,0.079,0.028,0.174,3,1942,15.539,0.001,0.043,0.011
1.482,0.525,0.057,0.024,0.096,2,659,1.501,0.002,0.043,0.021
2.705,1.017,0.119,0.043,0.048,3,1000,10.632,0.036,0.042,0.022
2.767,0.036,0.127,0.009,0.027,3,1351,0.028,0.001,0.042,0.029
2.972,0.084,0.16,0.01,0.02,7,549,0.192,2.484,0.042,0.016
2.256,0.439,0.089,0.009,0.072,7,667,18.0,2.086,0.042,0.019
10.817,0.285,0.639,0.043,0.012,9,1296,1.386,31.623,0.041,0.023
1.671,0.029,0.06,0.004,0.212,2,927,0.052,93.667,0.041,0.027
3.587,1.374,0.077,0.026,0.236,3,1777,18.032,0.141,0.041,0.014
3.179,1.081,0.073,0.026,0.187,2,1810,17.296,0.035,0.04,0.026
2.23,0.813,0.052,0.016,0.289,4,1223,18.265,9.42,0.04,0.011
1.238,0.026,0.036,0.002,0.287,2,771,17.307,0.076,0.04,0.026
2.7,0.038,0.122,0.008,0.022,3,1284,1.376,1.253,0.04,0.029
2.146,0.446,0.051,0.004,0.254,8,1171,21.453,10.23,0.039,0.023
1.618,0.567,0.067,0.035,0.086,2,726,0.619,0.001,0.039,0.025
2.111,0.039,0.098,0.006,0.034,3,1002,0.0,4.514,0.039,0.024
1.392,0.053,0.038,0.002,0.255,6,858,20.35,0.001,0.039,0.028
2.09,0.091,0.05,0.003,0.247,6,1382,19.06,0.001,0.038,0.023
2.543,0.179,0.089,0.01,0.185,9,1124,15.161,45.42,0.038,0.016
1.907,0.595,0.106,0.041,0.04,4,533,0.0,5.764,0.038,0.021
1.243,0.02,0.059,0.003,0.096,3,561,0.253,32.447,0.038,0.024
3.401,0.986,0.148,0.05,0.047,5,1165,17.576,13.539,0.038,0.02
1.342,0.511,0.05,0.015,0.092,2,588,0.587,0.001,0.038,0.027
2.515,0.861,0.093,0.037,0.075,2,1002,0.103,4.369,0.038,0.014
2.174,0.084,0.053,0.004,0.189,6,1415,19.145,1.217,0.037,0.019
3.609,1.23,0.112,0.035,0.116,7,1362,16.238,0.008,0.037,0.015
3.847,1.401,0.124,0.064,0.106,9,1690,17.252,0.0,0.037,0.017
2.505,0.057,0.063,0.005,0.202,9,1574,19.382,0.002,0.037,0.02
3.176,0.095,0.097,0.008,0.067,2,1898,15.768,2.933,0.037,0.028
2.222,0.179,0.102,0.013,0.14,7,548,14.161,94.499,0.037,0.015
1.397,0.042,0.041,0.003,0.291,7,813,18.696,0.259,0.037,0.018
3.693,0.387,0.177,0.023,0.041,9,847,18.055,0.0,0.036,0.012
1.981,0.04,0.065,0.005,0.114,2,1105,15.901,12.047,0.036,0.025
4.374,1.495,0.148,0.052,0.149,4,1736,12.001,68.693,0.036,0.014
2.641,0.045,0.051,0.004,0.301,4,1969,22.041,0.003,0.035,0.023
1.314,0.436,0.04,0.018,0.279,3,705,25.616,0.0,0.035,0.011
1.9,0.668,0.06,0.019,0.127,5,894,21.029,0.002,0.035,0.02
2.132,0.042,0.108,0.008,0.019,4,807,1.012,0.001,0.035,0.024
2.904,0.121,0.076,0.006,0.169,9,1765,20.018,9.127,0.034,0.014
3.593,0.179,0.106,0.013,0.092,9,1947,18.673,1.452,0.034,0.013
1.304,0.471,0.051,0.014,0.082,2,579,0.0,0.04,0.034,0.028
3.651,0.394,0.153,0.024,0.038,7,1282,17.626,0.0,0.034,0.015
2.231,0.025,0.075,0.005,0.06,2,1220,13.561,0.001,0.033,0.021
1.345,0.016,0.05,0.003,0.058,2,754,0.001,0.0,0.033,0.025
1.716,0.029,0.062,0.004,0.048,2,981,0.272,0.003,0.033,0.024
1.328,0.073,0.043,0.004,0.168,7,681,24.429,0.389,0.033,0.018
1.506,0.551,0.054,0.025,0.148,7,608,25.884,0.057,0.032,0.019
1.635,0.032,0.044,0.004,0.284,6,996,22.024,30.113,0.032,0.011
2.893,0.963,0.1,0.039,0.076,2,1378,0.0,42.041,0.032,0.021
4.169,1.536,0.101,0.046,0.119,6,1935,25.766,0.006,0.032,0.017
1.181,0.023,0.057,0.004,0.032,3,540,0.001,0.008,0.032,0.027
2.516,0.833,0.058,0.023,0.201,7,1416,28.556,1.369,0.032,0.019
2.498,0.037,0.051,0.003,0.196,4,1837,23.388,0.009,0.031,0.013
2.149,0.047,0.108,0.006,0.011,4,809,0.0,0.004,0.031,0.026
4.517,2.237,0.183,0.084,0.016,3,1296,0.001,0.007,0.031,0.025
2.761,0.985,0.058,0.023,0.271,6,1614,31.155,0.003,0.031,0.022
2.76,0.032,0.061,0.004,0.171,4,1964,17.343,0.481,0.031,0.01
2.975,0.138,0.081,0.009,0.068,7,1789,31.242,0.598,0.03,0.02
1.13,0.023,0.054,0.003,0.039,3,510,0.001,0.001,0.03,0.026
1.609,0.088,0.08,0.004,0.016,4,571,0.001,0.0,0.03,0.025
2.907,0.051,0.066,0.005,0.165,9,1974,27.873,1.717,0.03,0.017
2.448,0.039,0.049,0.003,0.276,7,1777,31.96,1.672,0.03,0.017
1.349,0.052,0.042,0.004,0.151,4,770,18.32,0.0,0.03,0.017
2.46,0.024,0.113,0.008,0.017,3,1194,0.006,2.642,0.029,0.027
2.014,0.743,0.054,0.015,0.136,4,865,20.919,0.137,0.029,0.017
1.328,0.486,0.055,0.024,0.059,2,589,0.0,0.373,0.029,0.022
1.636,0.509,0.087,0.037,0.015,4,509,0.002,0.021,0.029,0.025
1.756,0.121,0.061,0.009,0.116,8,862,24.675,0.003,0.029,0.016
2.872,0.932,0.141,0.046,0.028,4,870,11.143,5.439,0.028,0.015
2.448,0.059,0.051,0.004,0.28,8,1738,30.699,3.467,0.028,0.019
2.314,0.764,0.077,0.038,0.08,3,1130,22.243,2.16,0.028,0.013
2.322,0.479,0.087,0.035,0.047,2,1148,0.497,1.691,0.027,0.016
1.874,0.041,0.041,0.003,0.283,5,1324,26.864,1.282,0.027,0.02
1.693,0.024,0.062,0.004,0.074,2,960,0.001,22.415,0.027,0.015
2.351,0.235,0.104,0.013,0.062,9,622,23.559,18.523,0.027,0.013
2.858,0.065,0.074,0.006,0.171,5,1789,18.311,56.087,0.026,0.011
3.271,0.039,0.116,0.008,0.017,2,1935,0.001,0.343,0.026,0.022
1.733,0.031,0.088,0.006,0.043,4,648,0.171,40.017,0.026,0.021
2.112,0.026,0.043,0.003,0.29,4,1545,23.638,0.228,0.026,0.018
4.01,0.08,0.19,0.013,0.018,3,1974,0.006,33.571,0.025,0.016
1.148,0.033,0.034,0.001,0.283,9,677,37.532,0.082,0.025,0.021
4.971,1.691,0.216,0.067,0.011,3,1878,27.496,0.0,0.025,0.015
3.493,0.305,0.119,0.021,0.04,8,1594,32.456,21.822,0.024,0.02
2.375,0.047,0.048,0.003,0.228,4,1719,24.178,0.005,0.024,0.012
3.535,1.2,0.103,0.038,0.037,4,1377,24.327,0.015,0.024,0.015
1.313,0.04,0.038,0.002,0.234,9,764,32.682,0.0,0.024,0.021
1.596,0.556,0.058,0.018,0.073,2,597,2.489,0.029,0.024,0.016
1.311,0.016,0.057,0.003,0.043,3,537,23.821,0.002,0.023,0.015
1.461,0.056,0.042,0.004,0.146,6,849,31.587,0.987,0.023,0.019
3.008,0.078,0.107,0.006,0.02,2,1771,0.013,0.004,0.023,0.015
1.657,0.05,0.042,0.004,0.238,9,1039,32.237,0.001,0.022,0.015
2.069,0.043,0.047,0.003,0.25,4,1439,23.545,45.091,0.022,0.015
1.903,0.052,0.043,0.004,0.298,8,1322,34.721,0.145,0.022,0.018
1.558,0.052,0.04,0.003,0.182,7,998,35.699,0.995,0.021,0.016
0.871,0.013,0.026,0.001,0.197,5,527,48.227,0.012,0.021,0.023
1.675,0.032,0.04,0.002,0.185,5,1117,28.997,0.006,0.021,0.014
1.771,0.03,0.062,0.005,0.057,2,945,21.97,0.001,0.021,0.01
1.644,0.029,0.033,0.002,0.288,4,1204,54.055,0.131,0.021,0.015
2.279,0.794,0.06,0.026,0.23,7,1057,33.25,10.872,0.02,0.014
2.534,0.059,0.045,0.002,0.287,3,1939,48.789,0.006,0.02,0.018
3.256,0.051,0.15,0.01,0.026,3,1575,0.165,88.281,0.02,0.018
3.976,1.476,0.181,0.052,0.019,3,1593,0.001,40.438,0.019,0.013
1.565,0.018,0.057,0.004,0.081,2,882,0.174,79.894,0.019,0.012
1.354,0.048,0.043,0.002,0.138,2,797,23.997,29.992,0.019,0.009
1.843,0.039,0.04,0.002,0.149,4,1303,34.63,1.526,0.019,0.017
1.736,0.036,0.092,0.006,0.042,5,506,1.579,64.554,0.019,0.013
3.414,1.249,0.088,0.029,0.124,9,1453,36.016,0.009,0.018,0.016
3.507,1.242,0.068,0.028,0.239,4,1857,34.446,0.198,0.018,0.019
2.036,0.723,0.1,0.042,0.023,3,647,0.001,9.085,0.018,0.014
1.41,0.044,0.041,0.002,0.104,3,863,28.288,3.096,0.018,0.014
2.469,0.238,0.1,0.016,0.036,7,863,30.694,9.3,0.017,0.015
2.171,0.686,0.1,0.039,0.013,3,829,4.625,1.282,0.017,0.018
3.156,0.077,0.108,0.005,0.021,2,1824,2.574,0.0,0.017,0.011
2.199,0.03,0.108,0.007,0.035,4,806,1.199,96.684,0.017,0.016
2.047,0.029,0.04,0.002,0.225,4,1522,41.758,0.002,0.017,0.016
1.132,0.026,0.035,0.002,0.203,4,654,28.835,69.163,0.016,0.015
3.277,0.048,0.115,0.008,0.019,2,1958,0.001,5.058,0.016,0.012
0.922,0.008,0.026,0.002,0.177,3,601,47.545,0.013,0.016,0.018
3.665,0.286,0.136,0.021,0.023,5,1718,29.159,0.292,0.016,0.015
2.402,0.811,0.05,0.016,0.273,9,1394,51.324,0.002,0.016,0.014
1.433,0.033,0.034,0.002,0.259,7,973,49.366,0.118,0.016,0.014
1.316,0.028,0.029,0.002,0.218,3,931,63.183,0.01,0.016,0.019
2.647,0.054,0.055,0.004,0.187,9,1868,41.862,11.876,0.015,0.014
4.045,1.231,0.223,0.091,0.028,7,633,0.055,90.809,0.015,0.009
1.355,0.043,0.033,0.002,0.292,8,910,49.079,0.002,0.015,0.017
3.465,0.04,0.157,0.011,0.017,3,1648,0.35,84.198,0.015,0.016
2.216,0.055,0.077,0.006,0.022,2,1289,0.0,0.001,0.015,0.01
2.505,0.04,0.046,0.003,0.235,6,1857,49.887,0.0,0.014,0.015
2.456,0.053,0.044,0.003,0.212,4,1859,57.02,0.003,0.014,0.016
2.653,0.912,0.058,0.022,0.141,6,1533,39.728,0.0,0.014,0.011
1.367,0.453,0.036,0.013,0.189,4,649,57.467,0.003,0.014,0.017
2.926,1.048,0.128,0.056,0.038,8,670,38.25,0.079,0.014,0.014
2.542,0.848,0.093,0.04,0.034,2,1191,9.023,3.608,0.014,0.01
2.556,0.053,0.05,0.004,0.203,5,1864,33.773,6.977,0.014,0.017
2.726,0.049,0.098,0.007,0.014,2,1595,0.005,0.046,0.014,0.015
2.447,0.387,0.055,0.022,0.285,7,1628,48.864,2.022,0.014,0.013
2.214,0.025,0.046,0.003,0.226,9,1585,50.821,0.001,0.013,0.012
1.308,0.013,0.031,0.002,0.123,4,892,64.108,0.03,0.013,0.015
1.834,0.028,0.037,0.002,0.153,4,1358,65.455,0.024,0.013,0.015
2.716,0.109,0.062,0.005,0.085,5,1868,33.423,0.0,0.013,0.016
2.161,0.778,0.047,0.014,0.189,5,1239,38.385,0.554,0.013,0.016
2.024,0.091,0.056,0.005,0.073,5,1241,31.085,0.001,0.013,0.016
1.243,0.025,0.029,0.001,0.291,6,856,54.979,0.003,0.013,0.014
2.2,0.787,0.061,0.03,0.186,6,1017,41.565,9.749,0.012,0.011
2.134,0.056,0.047,0.002,0.215,7,1475,38.205,23.672,0.012,0.009
1.453,0.025,0.035,0.002,0.291,9,971,53.589,11.41,0.011,0.014
2.051,0.039,0.039,0.002,0.304,5,1554,53.946,0.022,0.011,0.014
2.084,0.753,0.051,0.017,0.165,6,1116,32.747,0.001,0.011,0.008
0.929,0.025,0.029,0.001,0.255,5,546,39.665,56.681,0.011,0.017
2.576,0.932,0.082,0.028,0.029,3,1216,38.826,6.46,0.01,0.013
2.29,0.865,0.06,0.027,0.254,9,1029,42.392,18.2,0.01,0.007
2.494,0.086,0.046,0.002,0.263,8,1859,68.328,0.005,0.01,0.016
1.456,0.036,0.033,0.002,0.205,6,1013,57.885,0.04,0.01,0.016
7.172,2.656,0.309,0.12,0.011,9,544,0.0,52.512,0.01,0.007
1.408,0.024,0.031,0.002,0.281,2,1017,39.072,5.319,0.01,0.013
3.622,1.337,0.095,0.041,0.074,8,1574,45.987,3.063,0.009,0.013
1.273,0.028,0.028,0.001,0.292,2,914,46.438,7.887,0.009,0.012
0.932,0.021,0.031,0.002,0.132,6,507,50.538,0.015,0.009,0.014
3.583,1.296,0.089,0.031,0.091,7,1853,40.578,68.914,0.009,0.012
4.162,1.741,0.087,0.029,0.063,5,1919,44.093,3.305,0.009,0.015
2.01,0.106,0.071,0.007,0.034,5,983,40.972,0.031,0.009,0.015
2.413,0.04,0.043,0.003,0.206,3,1865,66.991,0.005,0.008,0.016
2.45,0.869,0.054,0.015,0.119,6,1369,50.936,3.166,0.008,0.01
2.565,0.948,0.052,0.018,0.102,3,1524,49.354,13.649,0.008,0.015
2.608,0.365,0.047,0.003,0.121,5,1783,61.29,6.471,0.008,0.011
1.759,0.03,0.037,0.002,0.125,3,1278,55.197,0.295,0.008,0.015
3.56,1.266,0.067,0.023,0.176,8,1829,69.874,0.08,0.008,0.013
3.203,0.963,0.064,0.028,0.166,5,1974,49.041,73.63,0.007,0.015
1.199,0.039,0.042,0.004,0.068,6,574,48.84,24.894,0.007,0.012
2.069,0.056,0.049,0.003,0.1,6,1379,44.744,0.0,0.007,0.013
1.181,0.387,0.03,0.011,0.158,3,661,70.985,0.22,0.007,0.014
1.776,0.031,0.038,0.003,0.091,4,1268,68.625,0.023,0.007,0.014
1.76,0.033,0.045,0.003,0.118,9,1112,60.696,0.002,0.007,0.012
0.859,0.015,0.025,0.001,0.247,7,528,75.769,8.857,0.007,0.014
2.51,0.029,0.079,0.005,0.018,5,1353,68.174,0.07,0.007,0.011
1.422,0.482,0.052,0.025,0.044,5,593,65.91,0.002,0.007,0.011
1.785,0.63,0.039,0.01,0.176,6,1006,77.959,1.194,0.007,0.013
2.586,0.02,0.051,0.004,0.093,6,1868,67.144,0.657,0.007,0.013
1.981,0.047,0.042,0.002,0.16,5,1423,52.84,56.465,0.006,0.013
2.152,0.042,0.04,0.002,0.174,4,1639,82.347,5.144,0.006,0.012
4.499,0.345,0.187,0.025,0.013,7,1549,45.721,0.001,0.006,0.006
1.896,0.047,0.065,0.006,0.03,6,932,69.126,8.786,0.006,0.011
3.219,1.167,0.114,0.036,0.012,2,1559,0.068,0.002,0.006,0.008
1.965,0.045,0.049,0.003,0.081,2,1333,29.044,5.373,0.005,0.005
1.695,0.029,0.059,0.003,0.053,2,916,24.666,25.932,0.005,0.005
3.331,1.188,0.113,0.028,0.015,2,1622,0.042,73.885,0.004,0.005
1.672,0.603,0.037,0.011,0.164,2,981,46.131,0.003,0.004,0.005
2.907,1.089,0.052,0.016,0.255,2,1830,44.081,0.002,0.004,0.005
2.711,0.069,0.066,0.004,0.068,2,1851,32.033,58.613,0.004,0.005
1.268,0.027,0.031,0.002,0.161,2,878,37.501,0.002,0.004,0.005
2.289,0.039,0.045,0.002,0.15,2,1672,33.802,0.055,0.004,0.005
2.169,0.029,0.043,0.003,0.181,2,1615,33.42,0.111,0.004,0.005
1.323,0.02,0.036,0.002,0.104,7,813,69.419,0.001,0.004,0.008
2.213,0.05,0.044,0.003,0.072,2,1638,52.744,0.086,0.004,0.005
1.363,0.031,0.04,0.002,0.05,2,843,41.962,0.03,0.004,0.005
2.191,0.917,0.062,0.02,0.046,6,721,56.17,0.008,0.003,0.007
2.66,0.053,0.067,0.006,0.019,2,1797,55.222,0.0,0.003,0.004
2.577,0.042,0.044,0.002,0.176,2,1988,58.528,0.0,0.003,0.004
1.801,0.04,0.037,0.002,0.26,7,1315,61.009,8.958,0.003,0.004
1.975,0.745,0.042,0.012,0.07,3,1139,75.601,3.944,0.003,0.006
1.756,0.045,0.035,0.003,0.163,3,1302,78.567,0.001,0.003,0.006
3.081,0.047,0.105,0.007,0.011,2,1771,18.075,0.0,0.003,0.005
2.265,0.045,0.04,0.002,0.285,4,1723,90.659,0.035,0.003,0.004
2.44,0.035,0.056,0.004,0.085,8,1632,59.478,1.54,0.002,0.003
1.496,0.032,0.032,0.001,0.131,3,1079,84.459,0.053,0.002,0.004
2.279,0.334,0.039,0.002,0.239,5,1565,94.092,17.297,0.001,0.003
1.252,0.02,0.031,0.002,0.065,2,857,68.12,0.004,0.001,0.003
2.411,0.124,0.103,0.011,0.017,6,776,57.684,0.009,0.001,0.002
0.96,0.017,0.027,0.001,0.113,4,613,84.213,68.887,0.0,0.001
2.307,0.814,0.049,0.02,0.167,5,1163,90.775,0.013,0.0,0.001
1.887,0.026,0.038,0.002,0.105,4,1334,92.424,1.41,0.0,0.001
1.234,0.022,0.047,0.003,0.011,2,686,2.111,16.522,0.0,0.0
2.118,0.037,0.038,0.002,0.128,2,1614,94.778,15.556,0.0,0.0
2.994,1.114,0.06,0.021,0.099,7,1768,88.052,0.006,0.0,0.0
3.172,1.177,0.059,0.02,0.134,6,1929,86.392,14.466,0.0,0.0
2.838,1.058,0.049,0.017,0.188,2,1783,91.924,1.076,0.0,0.0
2.2,0.042,0.042,0.002,0.152,7,1610,96.565,0.259,0.0,0.0
